arm,seed,target_recall,infeasibility_cost,query_count,matched_query_count,evidence_recall,feasible_rate,penalized_admissibility_upper_risk,penalized_residual_upper_risk,conditional_admissibility_upper_risk,conditional_residual_upper_risk,returned_wrong_scope_rate,matched_prefix_wrong_scope_rate,mean_route_width,mean_candidates_scored
global_dense,-1,0.5,0.0,3767,1642,0.4315697757162279,0.4728010882865381,0.083793619969602,0.041359365740480915,0.18496851831050157,0.0980773263611989,0.31658151657538625,0.0983271496372462,20.0,90121.7017208413
global_dense,-1,0.5,0.25,3767,1642,0.4315697757162279,0.4728010882865381,0.21559334789796705,0.17315909366884627,0.18496851831050157,0.0980773263611989,0.31658151657538625,0.0983271496372462,20.0,90121.7017208413
global_dense,-1,0.5,0.5,3767,1642,0.4315697757162279,0.4728010882865381,0.3473930758263324,0.3049588215972113,0.18496851831050157,0.0980773263611989,0.31658151657538625,0.0983271496372462,20.0,90121.7017208413
global_dense,-1,0.5,0.75,3767,1642,0.4315697757162279,0.4728010882865381,0.47919280375469797,0.4367585495255769,0.18496851831050157,0.0980773263611989,0.31658151657538625,0.0983271496372462,20.0,90121.7017208413
global_dense,-1,0.5,1.0,3767,1642,0.4315697757162279,0.4728010882865381,0.6109925316830633,0.5685582774539424,0.18496851831050157,0.0980773263611989,0.31658151657538625,0.0983271496372462,20.0,90121.7017208413
global_dense,-1,0.7,0.0,3767,760,0.4315697757162279,0.26949886008115,0.0437279574502161,0.020806401720749948,0.19692625655158258,0.11841397751247866,0.31658151657538625,0.09139660054714233,20.0,90121.7017208413
global_dense,-1,0.7,0.25,3767,760,0.4315697757162279,0.26949886008115,0.2263532424299286,0.20343168670046233,0.19692625655158258,0.11841397751247866,0.31658151657538625,0.09139660054714233,20.0,90121.7017208413
global_dense,-1,0.7,0.5,3767,760,0.4315697757162279,0.26949886008115,0.40897852740964125,0.38605697168017516,0.19692625655158258,0.11841397751247866,0.31658151657538625,0.09139660054714233,20.0,90121.7017208413
global_dense,-1,0.7,0.75,3767,760,0.4315697757162279,0.26949886008115,0.591603812389354,0.5686822566598877,0.19692625655158258,0.11841397751247866,0.31658151657538625,0.09139660054714233,20.0,90121.7017208413
global_dense,-1,0.7,1.0,3767,760,0.4315697757162279,0.26949886008115,0.7742290973690664,0.7513075416396,0.19692625655158258,0.11841397751247866,0.31658151657538625,0.09139660054714233,20.0,90121.7017208413
global_dense,-1,0.8,0.0,3767,609,0.4315697757162279,0.23740430929405193,0.035470753419792264,0.016287067845112142,0.19548425822679427,0.12287266997568323,0.31658151657538625,0.0843390233327293,20.0,90121.7017208413
global_dense,-1,0.8,0.25,3767,609,0.4315697757162279,0.23740430929405193,0.22611967609627925,0.20693599052159906,0.19548425822679427,0.12287266997568323,0.31658151657538625,0.0843390233327293,20.0,90121.7017208413
global_dense,-1,0.8,0.5,3767,609,0.4315697757162279,0.23740430929405193,0.4167685987727665,0.3975849131980864,0.19548425822679427,0.12287266997568323,0.31658151657538625,0.0843390233327293,20.0,90121.7017208413
global_dense,-1,0.8,0.75,3767,609,0.4315697757162279,0.23740430929405193,0.6074175214492534,0.5882338358745736,0.19548425822679427,0.12287266997568323,0.31658151657538625,0.0843390233327293,20.0,90121.7017208413
global_dense,-1,0.8,1.0,3767,609,0.4315697757162279,0.23740430929405193,0.7980664441257406,0.7788827585510603,0.19548425822679427,0.12287266997568323,0.31658151657538625,0.0843390233327293,20.0,90121.7017208413
global_dense,-1,0.9,0.0,3767,592,0.4315697757162279,0.23398219510412516,0.03515689302329808,0.016037232880354555,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,0.9,0.25,3767,592,0.4315697757162279,0.23398219510412516,0.22666134424726675,0.20754168410432317,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,0.9,0.5,3767,592,0.4315697757162279,0.23398219510412516,0.4181657954712358,0.39904613532829214,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,0.9,0.75,3767,592,0.4315697757162279,0.23398219510412516,0.6096702466952044,0.590550586552261,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,0.9,1.0,3767,592,0.4315697757162279,0.23398219510412516,0.8011746979191731,0.7820550377762294,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,1.0,0.0,3767,592,0.4315697757162279,0.23398219510412516,0.03515689302329808,0.016037232880354555,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,1.0,0.25,3767,592,0.4315697757162279,0.23398219510412516,0.22666134424726675,0.20754168410432317,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,1.0,0.5,3767,592,0.4315697757162279,0.23398219510412516,0.4181657954712358,0.39904613532829214,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,1.0,0.75,3767,592,0.4315697757162279,0.23398219510412516,0.6096702466952044,0.590550586552261,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
global_dense,-1,1.0,1.0,3767,592,0.4315697757162279,0.23398219510412516,0.8011746979191731,0.7820550377762294,0.19930841815754,0.12566372817359944,0.31658151657538625,0.08582535927161174,20.0,90121.7017208413
size_matched_random_partition,0,0.5,0.0,3767,100,0.06855406656567738,0.06833795823676833,0.009029958946262732,0.0005871645822323998,0.1954846821825431,0.05602240896358544,0.7433918303065157,0.16117095669234707,20.0,1540.517017444177
size_matched_random_partition,0,0.5,0.25,3767,100,0.06855406656567738,0.06833795823676833,0.24194546938707062,0.23350267502304034,0.1954846821825431,0.05602240896358544,0.7433918303065157,0.16117095669234707,20.0,1540.517017444177
size_matched_random_partition,0,0.5,0.5,3767,100,0.06855406656567738,0.06833795823676833,0.4748609798278786,0.46641818546384817,0.1954846821825431,0.05602240896358544,0.7433918303065157,0.16117095669234707,20.0,1540.517017444177
size_matched_random_partition,0,0.5,0.75,3767,100,0.06855406656567738,0.06833795823676833,0.7077764902686865,0.6993336959046561,0.1954846821825431,0.05602240896358544,0.7433918303065157,0.16117095669234707,20.0,1540.517017444177
size_matched_random_partition,0,0.5,1.0,3767,100,0.06855406656567738,0.06833795823676833,0.9406920007094943,0.9322492063454642,0.1954846821825431,0.05602240896358544,0.7433918303065157,0.16117095669234707,20.0,1540.517017444177
size_matched_random_partition,0,0.7,0.0,3767,34,0.06855406656567738,0.030900995631293424,0.0025069046101550882,0.0,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.7,0.25,3767,34,0.06855406656567738,0.030900995631293424,0.2447816557023317,0.24227475109217664,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.7,0.5,3767,34,0.06855406656567738,0.030900995631293424,0.4870564067945084,0.4845495021843533,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.7,0.75,3767,34,0.06855406656567738,0.030900995631293424,0.729331157886685,0.7268242532765299,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.7,1.0,3767,34,0.06855406656567738,0.030900995631293424,0.9716059089788617,0.9690990043687066,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.8,0.0,3767,34,0.06855406656567738,0.030900995631293424,0.0025069046101550882,0.0,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.8,0.25,3767,34,0.06855406656567738,0.030900995631293424,0.2447816557023317,0.24227475109217664,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.8,0.5,3767,34,0.06855406656567738,0.030900995631293424,0.4870564067945084,0.4845495021843533,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.8,0.75,3767,34,0.06855406656567738,0.030900995631293424,0.729331157886685,0.7268242532765299,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.8,1.0,3767,34,0.06855406656567738,0.030900995631293424,0.9716059089788617,0.9690990043687066,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.9,0.0,3767,34,0.06855406656567738,0.030900995631293424,0.0025069046101550882,0.0,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.9,0.25,3767,34,0.06855406656567738,0.030900995631293424,0.2447816557023317,0.24227475109217664,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.9,0.5,3767,34,0.06855406656567738,0.030900995631293424,0.4870564067945084,0.4845495021843533,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.9,0.75,3767,34,0.06855406656567738,0.030900995631293424,0.729331157886685,0.7268242532765299,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,0.9,1.0,3767,34,0.06855406656567738,0.030900995631293424,0.9716059089788617,0.9690990043687066,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,1.0,0.0,3767,34,0.06855406656567738,0.030900995631293424,0.0025069046101550882,0.0,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,1.0,0.25,3767,34,0.06855406656567738,0.030900995631293424,0.2447816557023317,0.24227475109217664,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,1.0,0.5,3767,34,0.06855406656567738,0.030900995631293424,0.4870564067945084,0.4845495021843533,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,1.0,0.75,3767,34,0.06855406656567738,0.030900995631293424,0.729331157886685,0.7268242532765299,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,0,1.0,1.0,3767,34,0.06855406656567738,0.030900995631293424,0.9716059089788617,0.9690990043687066,0.04097222222222222,0.0,0.7433918303065157,0.04097222222222222,20.0,1540.517017444177
size_matched_random_partition,1,0.5,0.0,3767,93,0.06291101520756269,0.06966472004206029,0.009473070425134084,0.0001120950566080036,0.10398232901093313,0.015151515151515152,0.7396737144379466,0.10398232901093313,20.0,1540.8229447864333
size_matched_random_partition,1,0.5,0.25,3767,93,0.06291101520756269,0.06966472004206029,0.242056890414619,0.23269591504609294,0.10398232901093313,0.015151515151515152,0.7396737144379466,0.10398232901093313,20.0,1540.8229447864333
size_matched_random_partition,1,0.5,0.5,3767,93,0.06291101520756269,0.06966472004206029,0.47464071040410394,0.46527973503557785,0.10398232901093313,0.015151515151515152,0.7396737144379466,0.10398232901093313,20.0,1540.8229447864333
size_matched_random_partition,1,0.5,0.75,3767,93,0.06291101520756269,0.06966472004206029,0.7072245303935889,0.6978635550250628,0.10398232901093313,0.015151515151515152,0.7396737144379466,0.10398232901093313,20.0,1540.8229447864333
size_matched_random_partition,1,0.5,1.0,3767,93,0.06291101520756269,0.06966472004206029,0.9398083503830739,0.9304473750145477,0.10398232901093313,0.015151515151515152,0.7396737144379466,0.10398232901093313,20.0,1540.8229447864333
size_matched_random_partition,1,0.7,0.0,3767,30,0.06291101520756269,0.025473119369661422,0.0015933715742511153,0.0,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.7,0.25,3767,30,0.06291101520756269,0.025473119369661422,0.24522509173183576,0.24363172015758466,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.7,0.5,3767,30,0.06291101520756269,0.025473119369661422,0.48885681188942043,0.4872634403151693,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.7,0.75,3767,30,0.06291101520756269,0.025473119369661422,0.732488532047005,0.7308951604727539,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.7,1.0,3767,30,0.06291101520756269,0.025473119369661422,0.9761202522045898,0.9745268806303387,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.8,0.0,3767,30,0.06291101520756269,0.025473119369661422,0.0015933715742511153,0.0,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.8,0.25,3767,30,0.06291101520756269,0.025473119369661422,0.24522509173183576,0.24363172015758466,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.8,0.5,3767,30,0.06291101520756269,0.025473119369661422,0.48885681188942043,0.4872634403151693,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
size_matched_random_partition,1,0.8,0.75,3767,30,0.06291101520756269,0.025473119369661422,0.732488532047005,0.7308951604727539,0.03205128205128205,0.0,0.7396737144379466,0.03205128205128205,20.0,1540.8229447864333
