analysis_schema_version,base_setting_id,top_k,metric_schema_version,setting_id,arm,source_count,query_count,feasible_rate,penalized_non_usable_upper_risk,penalized_non_usable_known_risk,penalized_admissibility_upper_risk,penalized_admissibility_known_risk,infeasibility_risk_component,non_usable_conditional_risk_component,admissibility_conditional_risk_component,conditional_non_usable_upper_risk,conditional_admissibility_upper_risk,evidence_recall,candidates_scored,matched_query_count,matched_recall_evaluable_rate,matched_mean_evidence_recall,matched_feasible_rate,matched_matched_recall_evaluable_rate,matched_non_usable_known_rate,matched_non_usable_label_coverage,matched_non_usable_lower_bound,matched_non_usable_upper_bound,matched_admissibility_violation_known_rate,matched_admissibility_label_coverage,matched_admissibility_violation_lower_bound,matched_admissibility_violation_upper_bound,matched_known_relevant_admissible_rate,matched_known_relevant_inadmissible_rate,matched_known_irrelevant_admissible_rate,matched_known_irrelevant_inadmissible_rate,matched_joint_label_coverage,matched_wrong_scope_exposure_rate,matched_policy_disallowed_exposure_rate,matched_lifecycle_incompatible_exposure_rate,matched_unresolved_admissibility_rate,matched_mean_route_width,matched_mean_matched_prefix_count,matched_mean_candidates_scored,matched_mean_latency_ms,mean_returned_count,mean_original_top100_route_latency_ms,latency_claim_eligible,ranking_reused,evaluation_retuning,provider_calls,reader_calls,judge_calls
1,ba102b0d0a0d,5,2,ba102b0d0a0d:top_k=5,global_bm25_dense_rrf,2,3767,0.11773876407805674,0.9193018399806989,0.8923976234204796,0.8902098417316391,0.890132776380221,0.8822612359219433,0.03704060405875553,0.00794860580969603,0.3659410296821644,0.09184068820593644,0.2170874433918516,90121.7017208413,3767,1.0,0.2170874433918516,0.11773876407805674,0.11773876407805674,0.12148837667454689,0.723240084055687,0.08918111373785133,0.3659410296821644,0.08918111373785133,0.9973404255319149,0.08918111373785133,0.09184068820593644,0.6340589703178359,0.0,0.0,0.0,0.6340589703178359,0.052301681113737855,0.03687943262411348,0.009219858156028368,0.0026595744680851063,0.0,2.601457840819543,90121.7017208413,,5.0,338.86865174743775,False,True,False,0,0,0
1,ba102b0d0a0d,10,2,ba102b0d0a0d:top_k=10,global_bm25_dense_rrf,2,3767,0.1721342298651666,0.9071472538604387,0.856844387660877,0.8469279915801569,0.8467907418590601,0.8278657701348334,0.07928148372560526,0.019062221445323768,0.5131990506678572,0.1357372718193952,0.31145745869106317,90121.7017208413,3767,1.0,0.31145745869106317,0.1721342298651666,0.1721342298651666,0.21354018127214597,0.6197057088362667,0.13290475950412428,0.5131990506678572,0.13317843219159006,0.9971674876847292,0.13290475950412428,0.1357372718193952,0.4868009493321427,0.0,0.0,0.0,0.4868009493321427,0.07946788667069973,0.05323617952928295,0.009307151979565774,0.0028325123152709362,0.0,4.533575317604356,90121.7017208413,,10.0,338.86865174743775,False,True,False,0,0,0
1,ba102b0d0a0d,20,2,ba102b0d0a0d:top_k=20,global_bm25_dense_rrf,2,3767,0.23001016142759806,0.898729394101031,0.8278299351424694,0.8041069385671809,0.8037873914778888,0.769989838572402,0.12873955552862865,0.03411709999477934,0.6158147846358297,0.18594271819615743,0.413374664723972,90121.7017208413,3767,1.0,0.413374664723972,0.23001016142759806,0.23001016142759806,0.32427996196859976,0.5660597176479507,0.1818745022837804,0.6158147846358297,0.18270330957845943,0.995931784087623,0.1818745022837804,0.18594271819615743,0.38418521536417016,0.0,0.0,0.0,0.38418521536417016,0.11529704233134458,0.06564503544754616,0.01325645814507559,0.004068215912377096,0.0,7.985582010582011,90121.7017208413,,20.0,338.86865174743775,False,True,False,0,0,0
1,ba102b0d0a0d,50,2,ba102b0d0a0d:top_k=50,global_bm25_dense_rrf,2,3767,0.3804163827675391,0.8878427341885783,0.7850150211269482,0.7049542998897946,0.7041947143544227,0.6195836172324609,0.26825911695611626,0.08537068265733401,0.7408648146569004,0.25983015354342937,0.5859768018907825,90121.7017208413,3767,1.0,0.5859768018907825,0.3804163827675391,0.3804163827675391,0.49468594324847537,0.514058551205991,0.25492336586289105,0.7408648146569004,0.2565446929077674,0.9950932123194617,0.25492336586289105,0.25983015354342937,0.2591351853431001,0.0,0.0,0.0,0.2591351853431001,0.17785864922555833,0.07732566578194972,0.014550946736022481,0.004906787680538153,0.0,19.42027436823105,90121.7017208413,,50.0,338.86865174743775,False,True,False,0,0,0
1,ba102b0d0a0d,100,2,ba102b0d0a0d:top_k=100,global_bm25_dense_rrf,2,3767,0.5026252319328167,0.8825852235335797,0.7727711996716353,0.6435936024760534,0.6423770811213524,0.4973747680671833,0.3852104554663947,0.14621883440887132,0.7848108213467133,0.3111470250768477,0.6912213957478431,90121.7017208413,3767,1.0,0.6912213957478431,0.5026252319328167,0.5026252319328167,0.5805998678500117,0.5215355938068088,0.30634641515352157,0.7848108213467133,0.3081842658616447,0.9951993900766742,0.30634641515352157,0.3111470250768477,0.21518917865328807,0.0,0.0,0.0,0.21518917865328807,0.229820547091525,0.08033217055605331,0.01241876930832833,0.0048006099233265645,0.0,33.37887324623659,90121.7017208413,,100.0,338.86865174743775,False,True,False,0,0,0
1,5998e51f512b,5,2,5998e51f512b:top_k=5,global_recency_dense,2,3767,0.13170836938557548,0.9035203491821742,0.8771952279012526,0.8757363007373911,0.8753561116703956,0.8682916306144245,0.035228718567749534,0.007444670122966632,0.3894389701207884,0.12646614748887472,0.2432167414019773,90121.7017208413,3767,1.0,0.2432167414019773,0.13170836938557548,0.13170836938557548,0.1509946492901038,0.7238861517270607,0.11332512184784908,0.3894389701207884,0.11460717312990037,0.9868589743589743,0.11332512184784908,0.12646614748887472,0.6105610298792116,0.0,0.0,0.0,0.6105610298792116,0.04313281415554143,0.05961538461538461,0.022916666666666672,0.013141025641025641,0.0,2.6622695486331853,90121.7017208413,,5.0,23.592883781549038,False,True,False,0,0,0
1,5998e51f512b,10,2,5998e51f512b:top_k=10,global_recency_dense,2,3767,0.18144454949039615,0.8930066574509151,0.8463505286389803,0.8360105916875084,0.8354951101146901,0.8185554505096038,0.07445120694131072,0.017455141177904546,0.5093525459596885,0.15560291274576993,0.3364129011697229,90121.7017208413,3767,1.0,0.3364129011697229,0.18144454949039615,0.18144454949039615,0.2356591981591982,0.6375362955720099,0.14688884153169873,0.5093525459596885,0.14807038021323737,0.9912859287859288,0.14688884153169873,0.15560291274576993,0.4906474540403113,0.0,0.0,0.0,0.4906474540403113,0.06337497051782764,0.07681610181610175,0.019378306878306863,0.008714071214071216,0.0,4.571399321399321,90121.7017208413,,10.0,23.592883781549038,False,True,False,0,0,0
1,5998e51f512b,20,2,5998e51f512b:top_k=20,global_recency_dense,2,3767,0.2558770066461866,0.8830722170713095,0.8129348842833344,0.7836054389716665,0.7827536812930997,0.7441229933538134,0.13894922371749513,0.039482445617853225,0.6114935746975716,0.20592258518504836,0.4524625957169022,90121.7017208413,3767,1.0,0.4524625957169022,0.2558770066461866,0.2558770066461866,0.3482024636301778,0.586027134420535,0.1975207091181072,0.6114935746975716,0.19952651595062545,0.9915981239330591,0.1975207091181072,0.20592258518504836,0.3885064253024283,0.0,0.0,0.0,0.3885064253024283,0.09147045203236467,0.10059567704906544,0.01807891253491312,0.008401876066940988,0.0,8.193392255892256,90121.7017208413,,20.0,23.592883781549038,False,True,False,0,0,0
1,5998e51f512b,50,2,5998e51f512b:top_k=50,global_recency_dense,2,3767,0.4094513064861029,0.870431860685599,0.7747196610090051,0.688763337965365,0.6871981818730316,0.590548693513897,0.279883167171701,0.09821464445146817,0.7156519032611541,0.2652656480052386,0.6161846748060626,90121.7017208413,3767,1.0,0.6161846748060626,0.4094513064861029,0.4094513064861029,0.4929335147216547,0.5420833276944041,0.2577352309555571,0.7156519032611541,0.26012661322433833,0.992469582950319,0.2577352309555571,0.2652656480052386,0.28434809673884665,0.0,0.0,0.0,0.28434809673884665,0.14466269528345743,0.11315800064430517,0.015590938843031138,0.007530417049681318,0.0,18.75019189380371,90121.7017208413,,50.0,23.592883781549038,False,True,False,0,0,0
1,5998e51f512b,100,2,5998e51f512b:top_k=100,global_recency_dense,2,3767,0.5504411144091872,0.8643161513639308,0.7572783143298794,0.6158473400507947,0.6137344909621273,0.4495588855908127,0.41475726577311656,0.1662884544599813,0.767157263235255,0.3141052023802463,0.728052090339593,90121.7017208413,3767,1.0,0.728052090339593,0.5504411144091872,0.5504411144091872,0.5790084538050028,0.5401926894148643,0.3073499526501182,0.767157263235255,0.3097506392013166,0.993244750269873,0.3073499526501182,0.3141052023802463,0.23284273676474626,0.0,0.0,0.0,0.23284273676474626,0.19980382316047307,0.11447445409716896,0.013986596952142936,0.006755249730127947,0.0,32.711034118083454,90121.7017208413,,100.0,23.592883781549038,False,True,False,0,0,0
