analysis_schema_version,metric_schema_version,setting_id,arm,source_count,query_count,feasible_rate,penalized_non_usable_upper_risk,penalized_non_usable_known_risk,penalized_admissibility_upper_risk,penalized_admissibility_known_risk,infeasibility_risk_component,non_usable_conditional_risk_component,admissibility_conditional_risk_component,conditional_non_usable_upper_risk,conditional_admissibility_upper_risk,evidence_recall,candidates_scored,matched_query_count,matched_recall_evaluable_rate,matched_mean_evidence_recall,matched_feasible_rate,matched_matched_recall_evaluable_rate,matched_non_usable_known_rate,matched_non_usable_label_coverage,matched_non_usable_lower_bound,matched_non_usable_upper_bound,matched_admissibility_violation_known_rate,matched_admissibility_label_coverage,matched_admissibility_violation_lower_bound,matched_admissibility_violation_upper_bound,matched_known_relevant_admissible_rate,matched_known_relevant_inadmissible_rate,matched_known_irrelevant_admissible_rate,matched_known_irrelevant_inadmissible_rate,matched_joint_label_coverage,matched_wrong_scope_exposure_rate,matched_policy_disallowed_exposure_rate,matched_lifecycle_incompatible_exposure_rate,matched_unresolved_admissibility_rate,matched_mean_route_width,matched_mean_matched_prefix_count,matched_mean_candidates_scored,matched_mean_latency_ms,post_hoc_attribution,evaluation_retuning,provider_calls,reader_calls,judge_calls
1,2,attribution-global-dense-k100,global_dense,2,3767,0.5388709970223009,0.8726259926184724,0.7660278622629063,0.6276493730238182,0.6254780375108963,0.4611290029776991,0.41149698964077164,0.16652037004611903,0.7698298754198192,0.31452199247890666,0.7168351167568718,90121.7017208413,3767,1.0,0.7168351167568718,0.5388709970223009,0.5388709970223009,0.5753141896331904,0.5380305342399545,0.3078604096597721,0.7698298754198192,0.3102633392721863,0.9933384171808664,0.3078604096597721,0.31452199247890666,0.23017012458018243,0.0,0.0,0.0,0.23017012458018243,0.2014696300923446,0.11243984222779431,0.014073557599598961,0.006661582819134804,0.0,33.411810568400654,90121.7017208413,,True,False,0,0,0
1,2,attribution-namespace-dense-k100,namespace_dense,2,3767,0.7618665905934887,0.8366682552268816,0.5220818954730149,0.3537144372628587,0.3491262925807721,0.23813340940651134,0.5985348458203699,0.11558102785634769,0.7782058814202313,0.14159548880890932,0.8656633800606315,1551.24455090498,3767,1.0,0.8656633800606315,0.7618665905934887,0.7618665905934887,0.3478583416917436,0.3554803415563713,0.13368622297660082,0.7782058814202313,0.13597466503674685,0.9920907341676919,0.13368622297660082,0.14159548880890932,0.22179411857977033,0.0,0.0,0.0,0.22179411857977033,0.0,0.12018733625250055,0.013498886724099888,0.00790926583230891,0.0,33.182387523475136,1551.24455090498,,True,False,0,0,0
1,2,attribution-policy-only-k100,namespace_policy_only,2,3767,0.8195114734541545,0.8191758432193715,0.2865247563798565,0.20699094137355364,0.1973024875069787,0.1804885265458455,0.6386873166735257,0.02650241482770841,0.7667320763031343,0.028449316247877592,0.8922108033867235,1519.0447975141046,3767,1.0,0.8922108033867235,0.8195114734541545,0.8195114734541545,0.11382578741943428,0.2508225046366118,0.01755458093974199,0.7667320763031343,0.018049136121084296,0.9891052646918645,0.01755458093974199,0.028449316247877592,0.23326792369687013,0.0,0.0,0.0,0.23326792369687013,0.0,0.0,0.01755458093974199,0.010894735308135662,0.0,30.899014434686176,1519.0447975141046,,True,False,0,0,0
1,2,attribution-lifecycle-only-k100,namespace_lifecycle_only,2,3767,0.7239504376958315,0.8393697867299051,0.5234672523919198,0.37130692529360854,0.3672252926810041,0.27604956230416855,0.5633202244257355,0.09525736298943989,0.7758104278933813,0.1286489948117165,0.8498803960902244,1549.7581144068297,3767,1.0,0.8498803960902244,0.7239504376958315,0.7239504376958315,0.33414778794532196,0.34532950089931513,0.12113992879269397,0.7758104278933813,0.12313658174123779,0.9924909339809785,0.12113992879269397,0.1286489948117165,0.22418957210662074,0.0,0.0,0.0,0.22418957210662074,0.0,0.12113992879269397,0.0,0.007509066019022514,0.0,32.765864032225394,1549.7581144068297,,True,False,0,0,0
1,2,attribution-policy-lifecycle-k100,released_intent_lifecycle_upper_bound,2,3767,0.7788209679054492,0.8230150294122732,0.2211790320945508,0.23015999934986395,0.2211790320945508,0.2211790320945508,0.6018359973177215,0.008980967255313268,0.7645005030603461,0.010563545241564989,0.8761525860183946,1517.5583610159542,3767,1.0,0.8761525860183946,0.7788209679054492,0.7788209679054492,0.0,0.23549949693965683,0.0,0.7645005030603461,0.0,0.9894364547584359,0.0,0.010563545241564989,0.23549949693965683,0.0,0.0,0.0,0.23549949693965683,0.0,0.0,0.0,0.010563545241564989,0.0,30.641804676322444,1517.5583610159542,,True,False,0,0,0
