channel,rate,seed,query_count,evidence_recall,feasible_rate,penalized_admissibility_upper_risk,infeasibility_risk_component,admissibility_conditional_risk_component,candidates_scored
namespace_false_deny,0.4,0,3767,0.5681893010941428,0.2989003967907807,0.7357791092240822,0.7010996032092193,0.034679506014863096,926.9516772249636
namespace_false_deny,0.4,1,3767,0.5519655870004827,0.2897421449335499,0.7455585006933706,0.71025785506645,0.03530064562692124,932.4647857023291
namespace_false_deny,0.4,2,3767,0.5457310952651517,0.2712735734510896,0.762564293599338,0.7287264265489104,0.03383786705042822,931.0658288400648
namespace_false_deny,0.4,3,3767,0.5487093447000011,0.28955883843801644,0.7442350567937481,0.7104411615619836,0.03379389523176454,931.1386415986684
namespace_false_deny,0.4,4,3767,0.5658654452296139,0.2881695991776553,0.7466023051077905,0.7118304008223448,0.03477190428544563,929.5403386278065
namespace_false_deny,0.4,5,3767,0.5494617681385479,0.2914667584574434,0.7447550685831776,0.7085332415425566,0.03622182704062198,935.5457682722979
namespace_false_deny,0.4,6,3767,0.5555503951778553,0.28539524652660714,0.7524254325068477,0.7146047534733928,0.03782067903345525,934.4074431867746
namespace_false_deny,0.4,7,3767,0.5659543170237427,0.2918374973181847,0.7440637614224992,0.7081625026818152,0.03590125874068458,930.584211947104
namespace_false_deny,0.4,8,3767,0.5661183142620857,0.29606769255433774,0.7382445809428275,0.7039323074456623,0.034312273497165195,932.4996487116678
namespace_false_deny,0.4,9,3767,0.5616666140875575,0.2907960099303789,0.7404465575266419,0.7092039900696211,0.031242567457021277,930.8350948832143
namespace_false_deny,0.5,0,3767,0.4777856220758018,0.21253946099638577,0.8082244709318922,0.7874605390036142,0.020763931928278277,770.4304826324462
namespace_false_deny,0.5,1,3767,0.45998809499484594,0.20017364017229633,0.8220297342781429,0.7998263598277037,0.022203374450439486,776.2394430783231
namespace_false_deny,0.5,2,3767,0.4708235879543169,0.20230435715414014,0.8173654828568189,0.7976956428458599,0.01966984001095925,775.9086108078925
namespace_false_deny,0.5,3,3767,0.4702161210059011,0.21099815396802568,0.8106931036660526,0.7890018460319743,0.021691257634078445,774.7490439770554
namespace_false_deny,0.5,4,3767,0.47405634601043745,0.1987260493265402,0.8212122475580067,0.8012739506734599,0.01993829688454678,774.6591707473483
namespace_false_deny,0.5,5,3767,0.455929864556587,0.2016524697455871,0.8208425361073775,0.798347530254413,0.022495005852964135,780.4325225802953
namespace_false_deny,0.5,6,3767,0.4696245959594769,0.2051058226630485,0.8207589323578631,0.7948941773369516,0.025864755020911803,780.6264319714819
namespace_false_deny,0.5,7,3767,0.47909598822699473,0.2124457448137818,0.810321862868159,0.7875542551862182,0.022767607681941433,776.0190744849147
namespace_false_deny,0.5,8,3767,0.4764292599623102,0.20797801736637486,0.8146895693426379,0.7920219826336251,0.022667586709012692,777.1023922971192
namespace_false_deny,0.5,9,3767,0.4698321950330222,0.19873017519621455,0.8188299373604123,0.8012698248037854,0.01756011255662702,773.4874691443889
namespace_missing,0.0,0,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,1,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,2,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,3,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,4,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,5,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,6,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,7,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,8,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.0,9,3767,0.8656633800606315,0.7618665905934887,0.3537144372628587,0.23813340940651134,0.11558102785634769,1551.24455090498
namespace_missing,0.02,0,3767,0.8474006791836379,0.7274892550565479,0.38206554734741266,0.272510744943452,0.10955480240396097,1520.6893196558788
namespace_missing,0.02,1,3767,0.8510303426279353,0.7325463924574387,0.3777076472172162,0.2674536075425613,0.11025403967465436,1519.6221263317716
namespace_missing,0.02,2,3767,0.8518185212647323,0.7363080067805721,0.3739398964524103,0.26369199321942793,0.11024790323298228,1518.4642086699848
namespace_missing,0.02,3,3767,0.8522446015100342,0.736768335954243,0.37563085313173883,0.26323166404575704,0.11239918908598188,1518.9948597557957
namespace_missing,0.02,4,3767,0.8510210566144539,0.7310050854290786,0.37829062654361545,0.26899491457092134,0.10929571197269408,1519.8509152357758
namespace_missing,0.02,5,3767,0.8515662671365325,0.7367995746817776,0.3752591659292528,0.2632004253182224,0.11205874061103041,1519.8758054287014
namespace_missing,0.02,6,3767,0.8523257625589502,0.7336232444424535,0.37688003199071385,0.2663767555575465,0.11050327643316718,1519.8379281768607
namespace_missing,0.02,7,3767,0.845847303284802,0.7247773798605692,0.38442044640534945,0.27522262013943083,0.10919782626591844,1519.9805553656345
namespace_missing,0.02,8,3767,0.8510580799796749,0.7324839150023694,0.3781464100636554,0.2675160849976306,0.11063032506602431,1520.9398247802092
namespace_missing,0.02,9,3767,0.8514373603729918,0.7328234151355761,0.3772834717136524,0.2671765848644239,0.11010688684922872,1520.2557956680728
namespace_missing,0.05,0,3767,0.8261826470954872,0.6867009074555643,0.4152321182131318,0.3132990925444356,0.1019330256686965,1474.0683585875852
